site,year,month,day,temp_1m_C
Buckhorn,2016,6,19,13.80564602
Buckhorn,2016,6,20,16.53854212
Buckhorn,2016,6,21,16.19800054
Buckhorn,2016,6,22,15.95781053
Buckhorn,2016,6,23,12.64963922
Buckhorn,2016,6,24,12.53626763
Buckhorn,2016,6,25,16.73010832
Buckhorn,2016,6,26,19.21758476
Buckhorn,2016,6,27,19.97216949
Buckhorn,2016,6,28,14.42494274
Buckhorn,2016,6,29,14.81451267
Buckhorn,2016,6,30,15.54222121
Buckhorn,2016,7,1,16.43091184
Buckhorn,2016,7,2,17.28562333
Buckhorn,2016,7,3,15.68384013
Buckhorn,2016,7,4,14.09473285
Buckhorn,2016,7,5,14.29692419
Buckhorn,2016,7,6,16.34293055
Buckhorn,2016,7,7,14.63324576
Buckhorn,2016,7,8,16.09023201
Buckhorn,2016,7,9,14.19643233
Buckhorn,2016,7,10,15.41677496
Buckhorn,2016,7,11,15.2750784
Buckhorn,2016,7,12,15.91048391
Buckhorn,2016,7,13,16.7606895
Buckhorn,2016,7,14,17.30861345
Buckhorn,2016,7,15,15.1717953
Buckhorn,2016,7,16,15.15714468
Buckhorn,2016,7,17,17.31433326
Buckhorn,2016,7,18,16.38964517
Buckhorn,2016,7,19,16.997209
Buckhorn,2016,7,20,18.97078076
Buckhorn,2016,7,21,19.40347774
Buckhorn,2016,7,22,15.97762933
Buckhorn,2016,7,23,16.63366307
Buckhorn,2016,7,24,19.97143159
Buckhorn,2016,7,25,20.55672814
Buckhorn,2016,7,26,18.17691393
Buckhorn,2016,7,27,19.36185713
Buckhorn,2016,7,28,23.43424434
Buckhorn,2016,7,29,23.60988387
Buckhorn,2016,7,30,16.55303793
Buckhorn,2016,7,31,15.96931624
Buckhorn,2016,8,1,14.80332934
Buckhorn,2016,8,2,15.4177383
Buckhorn,2016,8,3,17.93843867
Buckhorn,2016,8,4,20.45942847
Buckhorn,2016,8,5,16.74127641
Buckhorn,2016,8,6,14.54850964
Buckhorn,2016,8,7,14.00584764
Buckhorn,2016,8,8,15.38498586
Buckhorn,2016,8,9,14.78488204
Buckhorn,2016,8,10,18.24999095
Buckhorn,2016,8,11,20.81843608
Buckhorn,2016,8,12,24.14207673
Buckhorn,2016,8,13,22.95033805
Buckhorn,2016,8,14,18.1822428
Buckhorn,2016,8,15,17.70122707
Buckhorn,2016,8,16,18.08212744
Buckhorn,2016,8,17,18.55718334
Buckhorn,2016,8,18,23.89925904
Buckhorn,2016,8,19,27.19127117
Buckhorn,2016,8,20,24.26012
Buckhorn,2016,8,21,15.15567927
Buckhorn,2016,8,22,15.73421247
Buckhorn,2016,8,23,18.28960356
Buckhorn,2016,8,24,21.8905492
Buckhorn,2016,8,25,23.12935612
Buckhorn,2016,8,26,23.9237505
Buckhorn,2016,8,27,16.57681629
Buckhorn,2016,8,28,17.75582774
Buckhorn,2016,8,29,17.26219879
Buckhorn,2016,8,30,15.31008869
Buckhorn,2016,8,31,14.81430631
Buckhorn,2016,9,1,13.60559431
Buckhorn,2016,9,2,13.46961516
Buckhorn,2016,9,3,12.22424313
Buckhorn,2016,9,4,13.24480451
Buckhorn,2016,9,5,13.67459091
Buckhorn,2016,9,6,13.94823035
Buckhorn,2016,9,7,15.59222243
Buckhorn,2016,9,8,15.19529818
Buckhorn,2016,9,9,14.76116752
Buckhorn,2016,9,10,16.56818959
Buckhorn,2016,9,11,14.53552343
Buckhorn,2016,9,12,15.856264
Buckhorn,2016,9,13,15.66181715
Buckhorn,2016,9,14,14.91728727
Buckhorn,2016,9,15,14.43397492
Buckhorn,2016,9,16,16.19776282
Buckhorn,2016,9,17,13.98320653
Buckhorn,2016,9,18,14.06664785
Buckhorn,2016,9,19,12.24280843
Buckhorn,2016,9,20,11.71461729
Buckhorn,2016,9,21,12.84956175
Buckhorn,2016,9,22,11.16519066
Buckhorn,2016,9,23,10.22815379
Buckhorn,2016,9,24,12.28918866
Buckhorn,2016,9,25,17.02300822
Buckhorn,2016,9,26,18.34453987
Buckhorn,2016,9,27,15.61915852
Buckhorn,2016,9,28,13.75098707
Buckhorn,2016,9,29,13.28659382
Buckhorn,2016,9,30,9.836229265
Buckhorn,2016,10,1,10.11709873
Buckhorn,2016,10,2,10.54822557
Buckhorn,2016,10,3,10.24362564
Buckhorn,2016,10,4,11.06246036
Buckhorn,2016,10,5,11.46328028
Buckhorn,2016,10,6,11.02746078
Buckhorn,2016,10,7,11.85060748
Buckhorn,2016,10,8,13.62320476
Buckhorn,2016,10,9,10.42139361
Buckhorn,2016,10,10,7.498830924
Buckhorn,2016,10,11,7.720355117
Buckhorn,2016,10,12,9.325266855
Buckhorn,2016,10,13,11.42608982
Buckhorn,2016,10,14,10.55972579
Buckhorn,2016,10,15,10.51073868
Buckhorn,2016,10,16,9.799157319
Buckhorn,2016,10,17,10.04145556
Buckhorn,2016,10,18,9.760820329
Buckhorn,2016,10,19,9.471856835
Buckhorn,2016,10,20,11.13205386
Buckhorn,2016,10,21,9.493744463
Buckhorn,2016,10,22,10.61586406
Buckhorn,2016,10,23,11.22407961
Buckhorn,2016,10,24,9.628732475
Buckhorn,2016,10,25,10.33754395
Buckhorn,2016,10,26,10.88062129
Buckhorn,2016,10,27,10.30362592
Buckhorn,2016,10,28,11.15211108
Buckhorn,2016,10,29,9.98978928
Buckhorn,2016,10,30,7.430015014
Buckhorn,2016,10,31,10.2256833
Buckhorn,2016,11,1,9.577404735
Buckhorn,2016,11,2,10.69941795
Buckhorn,2016,11,3,10.11948015
Buckhorn,2016,11,4,11.44100976
Buckhorn,2016,11,5,11.55238546
Buckhorn,2016,11,6,10.2295926
Buckhorn,2016,11,7,11.73012424
Buckhorn,2016,11,8,12.43311293
Buckhorn,2016,11,9,11.91209855
Buckhorn,2016,11,10,11.06380848
Buckhorn,2016,11,11,11.57996873
Buckhorn,2016,11,12,11.07060437
Buckhorn,2016,11,13,9.041410154
Buckhorn,2016,11,14,10.65499157
Buckhorn,2016,11,15,8.33166224
Buckhorn,2016,11,16,6.027303943
Buckhorn,2016,11,17,4.926562615
Buckhorn,2016,11,18,4.3034828
Buckhorn,2016,11,19,7.802512713
Buckhorn,2016,11,20,8.313139693
Buckhorn,2016,11,21,6.748057075
Buckhorn,2016,11,22,6.643858734
Buckhorn,2016,11,23,5.592581792
Buckhorn,2016,11,24,6.248891394
Buckhorn,2016,11,25,6.720791653
Buckhorn,2016,11,26,6.653049948
Buckhorn,2016,11,27,5.160308264
Buckhorn,2016,11,28,6.410908351
Buckhorn,2016,11,29,5.994819834
Buckhorn,2016,11,30,5.045050234
Buckhorn,2016,12,1,3.717395364
Buckhorn,2016,12,2,5.159419003
Buckhorn,2016,12,3,5.728761259
Buckhorn,2016,12,4,3.603478349
Buckhorn,2016,12,5,0.524172865
Buckhorn,2016,12,6,0.14150436
Buckhorn,2016,12,7,-2.460179989
Buckhorn,2016,12,8,-2.128922888
Buckhorn,2016,12,9,0.942170205
Buckhorn,2016,12,10,1.509827645
Buckhorn,2016,12,11,2.118797019
Buckhorn,2016,12,12,1.743927337
Buckhorn,2016,12,13,0.945688394
Buckhorn,2016,12,14,-1.263086905
Buckhorn,2016,12,15,-1.662269251
Buckhorn,2016,12,16,-3.619460962
Buckhorn,2016,12,17,-3.504909115
Buckhorn,2016,12,18,-1.263730559
Buckhorn,2016,12,19,1.884615012
Buckhorn,2016,12,20,4.407423222
Buckhorn,2016,12,21,1.122297654
Buckhorn,2016,12,22,1.397076578
Buckhorn,2016,12,23,1.795767395
Buckhorn,2016,12,24,-0.057843302
Buckhorn,2016,12,25,0.431586057
Buckhorn,2016,12,26,0.852724656
Buckhorn,2016,12,27,1.989243385
Buckhorn,2016,12,28,2.187742181
Buckhorn,2016,12,29,3.708071795
Buckhorn,2016,12,30,1.99239885
Buckhorn,2016,12,31,-0.074877226
Buckhorn,2017,1,1,-0.14352037
Buckhorn,2017,1,2,-3.001222048
Buckhorn,2017,1,3,-5.016680601
Buckhorn,2017,1,4,-5.160928078
Buckhorn,2017,1,5,-5.220200854
Buckhorn,2017,1,6,-4.39270888
Buckhorn,2017,1,7,-2.449663638
Buckhorn,2017,1,8,1.018069862
Buckhorn,2017,1,9,1.196959322
Buckhorn,2017,1,10,0.875171978
Buckhorn,2017,1,11,-2.166794121
Buckhorn,2017,1,12,-3.916023371
Buckhorn,2017,1,13,-3.930835011
Buckhorn,2017,1,14,-4.348084544
Buckhorn,2017,1,15,-3.149794031
Buckhorn,2017,1,16,-1.048919937
Buckhorn,2017,1,17,4.46993638
Buckhorn,2017,1,18,7.836820008
Buckhorn,2017,1,19,5.64222121
Buckhorn,2017,1,20,3.334978525
Buckhorn,2017,1,21,4.406574564
Buckhorn,2017,1,22,3.867339387
Buckhorn,2017,1,23,2.848600515
Buckhorn,2017,1,24,1.843751525
Buckhorn,2017,1,25,3.934128765
Buckhorn,2017,1,26,4.367361762
Buckhorn,2017,1,27,4.369753276
Buckhorn,2017,1,28,3.925268768
Buckhorn,2017,1,29,3.909884512
Buckhorn,2017,1,30,4.70357571
Buckhorn,2017,1,31,2.708716469
Buckhorn,2017,2,1,0.498497743
Buckhorn,2017,2,2,2.028558076
Buckhorn,2017,2,3,1.456678859
Buckhorn,2017,2,4,5.651462414
Buckhorn,2017,2,5,0.698953487
Buckhorn,2017,2,6,0.276135635
Buckhorn,2017,2,7,0.464752431
Buckhorn,2017,2,8,1.828373026
Buckhorn,2017,2,9,8.579128881
Buckhorn,2017,2,10,3.848903014
Buckhorn,2017,2,11,2.550960904
Buckhorn,2017,2,12,2.330449878
Buckhorn,2017,2,13,4.282358941
Buckhorn,2017,2,14,6.176998955
Buckhorn,2017,2,15,9.108638976
Buckhorn,2017,2,16,8.334114486
Buckhorn,2017,2,17,6.868396087
Buckhorn,2017,2,18,5.119985128
Buckhorn,2017,2,19,4.298069235
Buckhorn,2017,2,20,5.220471096
Buckhorn,2017,2,21,4.977746999
Buckhorn,2017,2,22,1.591043193
Buckhorn,2017,2,23,0.628252132
Buckhorn,2017,2,24,0.282601211
Buckhorn,2017,2,25,1.343007551
Buckhorn,2017,2,26,1.51089269
Buckhorn,2017,2,27,1.696320932
Buckhorn,2017,2,28,2.956785298
Buckhorn,2017,3,1,4.866897229
Buckhorn,2017,3,2,4.851590296
Buckhorn,2017,3,3,5.124066721
Buckhorn,2017,3,4,2.167910856
Buckhorn,2017,3,5,1.086280636
Buckhorn,2017,3,6,1.46640784
Buckhorn,2017,3,7,3.088130151
Buckhorn,2017,3,8,3.406494321
Buckhorn,2017,3,9,6.716018882
Buckhorn,2017,3,10,8.172416149
Buckhorn,2017,3,11,6.115282761
Buckhorn,2017,3,12,9.058837943
Buckhorn,2017,3,13,10.21997818
Buckhorn,2017,3,14,11.09806141
Buckhorn,2017,3,15,8.650923477
Buckhorn,2017,3,16,4.90219862
Buckhorn,2017,3,17,4.405114238
Buckhorn,2017,3,18,6.29519591
Buckhorn,2017,3,19,3.924224682
Buckhorn,2017,3,20,5.141268788
Buckhorn,2017,3,21,8.083378478
Buckhorn,2017,3,22,7.309076577
Buckhorn,2017,3,23,6.28821076
Buckhorn,2017,3,24,7.028326231
Buckhorn,2017,3,25,5.765533906
Buckhorn,2017,3,26,5.516903982
Buckhorn,2017,3,27,6.93913474
Buckhorn,2017,3,28,6.735187236
Buckhorn,2017,3,29,7.338454867
Buckhorn,2017,3,30,7.26634168
Buckhorn,2017,3,31,8.314398358
Buckhorn,2017,4,1,8.970288947
Buckhorn,2017,4,2,6.3336977
Buckhorn,2017,4,3,5.44962491
Buckhorn,2017,4,4,7.658459788
Buckhorn,2017,4,5,8.127037906
Buckhorn,2017,4,6,9.268369864
Buckhorn,2017,4,7,7.786741327
Buckhorn,2017,4,8,5.197352966
Buckhorn,2017,4,9,6.238695323
Buckhorn,2017,4,10,5.02698946
Buckhorn,2017,4,11,6.530132683
Buckhorn,2017,4,12,8.459468126
Buckhorn,2017,4,13,6.276074853
Buckhorn,2017,4,14,6.179676115
Buckhorn,2017,4,15,7.950370836
Buckhorn,2017,4,16,9.967453576
Buckhorn,2017,4,17,9.219833684
Buckhorn,2017,4,18,10.31520851
Buckhorn,2017,4,19,7.59205953
Buckhorn,2017,4,20,8.339166364
Buckhorn,2017,4,21,10.10923597
Buckhorn,2017,4,22,10.46432994
Buckhorn,2017,4,23,7.466999023
Buckhorn,2017,4,24,6.648650318
Buckhorn,2017,4,25,7.582167148
Buckhorn,2017,4,26,8.397102399
Buckhorn,2017,4,27,6.428266615
Buckhorn,2017,4,28,8.708650296
Buckhorn,2017,4,29,7.874835114
Buckhorn,2017,4,30,8.476418667
Buckhorn,2017,5,1,6.442228306
Buckhorn,2017,5,2,11.31994854
Buckhorn,2017,5,3,17.94901183
Buckhorn,2017,5,4,16.54318137
Buckhorn,2017,5,5,10.25970233
Buckhorn,2017,5,6,8.642785321
Buckhorn,2017,5,7,10.3423128
Buckhorn,2017,5,8,12.00508642
Buckhorn,2017,5,9,13.87565032
Buckhorn,2017,5,10,13.69787352
Buckhorn,2017,5,11,9.442407269
Buckhorn,2017,5,12,7.083292653
Buckhorn,2017,5,13,7.266627305
Buckhorn,2017,5,14,8.584150061
Buckhorn,2017,5,15,7.786872813
Buckhorn,2017,5,16,7.409114722
Buckhorn,2017,5,17,9.523789205
Buckhorn,2017,5,18,11.55889912
Buckhorn,2017,5,19,14.20776645
Buckhorn,2017,5,20,15.141563
Buckhorn,2017,5,21,18.30835988
Buckhorn,2017,5,22,20.92225904
Buckhorn,2017,5,23,17.08055159
Buckhorn,2017,5,24,10.78627805
Buckhorn,2017,5,25,13.32310323
Buckhorn,2017,5,26,18.22184859
Buckhorn,2017,5,27,19.80258299
Buckhorn,2017,5,28,17.21469015
Buckhorn,2017,5,29,13.97607526
Buckhorn,2017,5,30,11.77121856
Buckhorn,2017,5,31,14.11566647
Buckhorn,2017,6,1,14.10980495
Buckhorn,2017,6,2,15.52878414
Buckhorn,2017,6,3,13.07624995
Buckhorn,2017,6,4,12.38403278
Buckhorn,2017,6,5,13.76391743
Buckhorn,2017,6,6,18.04200152
Buckhorn,2017,6,7,16.47627956
Buckhorn,2017,6,8,12.11361097
Buckhorn,2017,6,9,10.35370634
Buckhorn,2017,6,10,10.87285919
Buckhorn,2017,6,11,13.11535246
Buckhorn,2017,6,12,11.45318611
Buckhorn,2017,6,13,11.42061796
Buckhorn,2017,6,14,11.26430553
Buckhorn,2017,6,15,11.83966049
Buckhorn,2017,6,16,13.48451589
Buckhorn,2017,6,17,13.39186921
Buckhorn,2017,6,18,16.84871635
Buckhorn,2017,6,19,18.64812804
Buckhorn,2017,6,20,15.90493933
Buckhorn,2017,6,21,14.01918581
Buckhorn,2017,6,22,16.58026111
Buckhorn,2017,6,23,19.57664357
Buckhorn,2017,6,24,23.26314765
Buckhorn,2017,6,25,23.36210464
Buckhorn,2017,6,26,15.39363553
Buckhorn,2017,6,27,14.8679382
Buckhorn,2017,6,28,13.52240221
Buckhorn,2017,6,29,17.52885868
Buckhorn,2017,6,30,19.12091764
Buckhorn,2017,7,1,15.84128004
Buckhorn,2017,7,2,15.40444865
Buckhorn,2017,7,3,15.92317109
Buckhorn,2017,7,4,17.74831709
Buckhorn,2017,7,5,19.97088832
Buckhorn,2017,7,6,18.31755269
Buckhorn,2017,7,7,14.41571623
Buckhorn,2017,7,8,17.9845043
Buckhorn,2017,7,9,17.18454497
Buckhorn,2017,7,10,15.27630312
Buckhorn,2017,7,11,15.82293029
Buckhorn,2017,7,12,16.82531483
Buckhorn,2017,7,13,15.79284215
Buckhorn,2017,7,14,17.38114903
Buckhorn,2017,7,15,16.31047316
Buckhorn,2017,7,16,15.50022083
Buckhorn,2017,7,17,17.86142189
Buckhorn,2017,7,18,17.34986467
Buckhorn,2017,7,19,17.40473557
Buckhorn,2017,7,20,15.34043555
Buckhorn,2017,7,21,17.25531324
Buckhorn,2017,7,22,21.71334035
Buckhorn,2017,7,23,19.26920639
Buckhorn,2017,7,24,20.19939518
Buckhorn,2017,7,25,21.65810491
Buckhorn,2017,7,26,17.31949172
Buckhorn,2017,7,27,15.99299523
Buckhorn,2017,7,28,16.51829229
Buckhorn,2017,7,29,17.5690938
Buckhorn,2017,7,30,19.19412563
Buckhorn,2017,7,31,21.16775514
Buckhorn,2017,8,1,23.98880148
Buckhorn,2017,8,2,26.05971828
Buckhorn,2017,8,3,27.716786
Buckhorn,2017,8,4,22.48249611
Buckhorn,2017,8,5,20.42775203
Buckhorn,2017,8,6,20.77790909
Buckhorn,2017,8,7,20.12056712
Buckhorn,2017,8,8,21.267287
Buckhorn,2017,8,9,22.3172018
Buckhorn,2017,8,10,20.43046541
Buckhorn,2017,8,11,17.27109606
Buckhorn,2017,8,12,17.23572818
Buckhorn,2017,8,13,16.37773295
Buckhorn,2017,8,14,16.19986494
Buckhorn,2017,8,15,17.91692435
Buckhorn,2017,8,16,16.9237267
Buckhorn,2017,8,17,17.50081893
Buckhorn,2017,8,18,15.34105457
Buckhorn,2017,8,19,16.72373135
Buckhorn,2017,8,20,17.22099495
Buckhorn,2017,8,21,20.19511837
Buckhorn,2017,8,22,21.21745976
Buckhorn,2017,8,23,17.78205919
Buckhorn,2017,8,24,16.06862114
Buckhorn,2017,8,25,17.35716595
Buckhorn,2017,8,26,19.96582147
Buckhorn,2017,8,27,23.51397874
Buckhorn,2017,8,28,23.71940796
Buckhorn,2017,8,29,19.80470019
Buckhorn,2017,8,30,18.38371396
Buckhorn,2017,8,31,19.70422277
Buckhorn,2017,9,1,20.68567371
Buckhorn,2017,9,2,24.39345313
Buckhorn,2017,9,3,24.92071491
Buckhorn,2017,9,4,25.24609465
Buckhorn,2017,9,5,24.2752574
Buckhorn,2017,9,6,20.22576531
Buckhorn,2017,9,7,18.98241169
Buckhorn,2017,9,8,17.96622116
Buckhorn,2017,9,9,15.90732067
Buckhorn,2017,9,10,16.07041374
Buckhorn,2017,9,11,18.80953272
Buckhorn,2017,9,12,17.6712721
Buckhorn,2017,9,13,14.15759768
Buckhorn,2017,9,14,15.99434216
Buckhorn,2017,9,15,14.9927078
Buckhorn,2017,9,16,15.04728904
Buckhorn,2017,9,17,12.0203799
Buckhorn,2017,9,18,10.82315134
Buckhorn,2017,9,19,10.88813953
Buckhorn,2017,9,20,9.662665653
Buckhorn,2017,9,21,9.347790284
Buckhorn,2017,9,22,12.47513007
Buckhorn,2017,9,23,13.1414281
Buckhorn,2017,9,24,13.85694689
Buckhorn,2017,9,25,13.7617055
Buckhorn,2017,9,26,15.65218952
Buckhorn,2017,9,27,16.81649925
Buckhorn,2017,9,28,18.41407979
Buckhorn,2017,9,29,12.30096258
Buckhorn,2017,9,30,11.12069359
Buckhorn,2017,10,1,11.260527
Buckhorn,2017,10,2,9.500977073
Buckhorn,2017,10,3,10.63883829
Buckhorn,2017,10,4,9.81933802
Buckhorn,2017,10,5,10.7207634
Buckhorn,2017,10,6,11.04595747
Buckhorn,2017,10,7,10.62696695
Buckhorn,2017,10,8,9.112431421
Buckhorn,2017,10,9,8.103995395
Buckhorn,2017,10,10,6.993240677
Buckhorn,2017,10,11,6.331829142
Buckhorn,2017,10,12,7.194063702
Buckhorn,2017,10,13,6.203723553
Buckhorn,2017,10,14,5.591357873
Buckhorn,2017,10,15,8.136553325
Buckhorn,2017,10,16,8.64457528
Buckhorn,2017,10,17,8.313320924
Buckhorn,2017,10,18,10.40239342
Buckhorn,2017,10,19,9.9631028
Buckhorn,2017,10,20,6.976719472
Buckhorn,2017,10,21,8.802938911
Buckhorn,2017,10,22,10.83408397
Buckhorn,2017,10,23,10.32584847
Buckhorn,2017,10,24,10.32832617
Buckhorn,2017,10,25,9.323417766
Buckhorn,2017,10,26,9.509430349
Buckhorn,2017,10,27,9.863054679
Buckhorn,2017,10,28,10.72430293
Buckhorn,2017,10,29,8.773781208
Buckhorn,2017,10,30,8.446943257
Buckhorn,2017,10,31,6.315397582
Buckhorn,2017,11,1,8.290688036
Buckhorn,2017,11,2,5.602215579
Buckhorn,2017,11,3,2.466248443
Buckhorn,2017,11,4,2.263942595
Buckhorn,2017,11,5,2.83209553
Buckhorn,2017,11,6,1.525825427
Buckhorn,2017,11,7,2.12268908
Buckhorn,2017,11,8,4.937655577
Buckhorn,2017,11,9,6.242085266
Buckhorn,2017,11,10,6.620166235
Buckhorn,2017,11,11,8.300457909
Buckhorn,2017,11,12,9.03926775
Buckhorn,2017,11,13,6.805981701
Buckhorn,2017,11,14,7.431312687
Buckhorn,2017,11,15,5.973233923
Buckhorn,2017,11,16,4.220068244
Buckhorn,2017,11,17,4.244367963
Buckhorn,2017,11,18,5.429594453
Buckhorn,2017,11,19,4.224087381
Buckhorn,2017,11,20,5.970664203
Buckhorn,2017,11,21,9.044916518
Buckhorn,2017,11,22,14.17259876
Buckhorn,2017,11,23,10.16798935
Buckhorn,2017,11,24,6.28373579
Buckhorn,2017,11,25,5.673440405
Buckhorn,2017,11,26,6.788559544
Buckhorn,2017,11,27,4.981075204
Buckhorn,2017,11,28,4.766000702
Buckhorn,2017,11,29,4.633699529
Buckhorn,2017,11,30,4.566298615
Buckhorn,2017,12,1,5.219372287
Buckhorn,2017,12,2,4.936841993
Buckhorn,2017,12,3,2.486317492
Buckhorn,2017,12,4,0.810997929
Buckhorn,2017,12,5,1.321892523
Buckhorn,2017,12,6,2.595895806
Buckhorn,2017,12,7,1.073365424
Buckhorn,2017,12,8,1.377191034
Buckhorn,2017,12,9,2.12585413
Buckhorn,2017,12,10,0.917727438
Buckhorn,2017,12,11,1.832702244
Buckhorn,2017,12,12,1.479200185
Buckhorn,2017,12,13,3.471546549
Buckhorn,2017,12,14,1.616657063
Buckhorn,2017,12,15,3.381013201
Buckhorn,2017,12,16,4.846296423
Buckhorn,2017,12,17,5.018704839
Buckhorn,2017,12,18,6.369805108
Buckhorn,2017,12,19,5.289484966
Buckhorn,2017,12,20,0.664430298
Buckhorn,2017,12,21,-0.911323511
Buckhorn,2017,12,22,0.881176018
Buckhorn,2017,12,23,-1.044023068
Buckhorn,2017,12,24,-1.538906601
Buckhorn,2017,12,25,0.246794298
Buckhorn,2017,12,26,-0.38005552
Buckhorn,2017,12,27,1.206265034
Buckhorn,2017,12,28,5.099037588
Buckhorn,2017,12,29,8.709244104
Buckhorn,2017,12,30,3.45184868
Buckhorn,2017,12,31,1.271805048
Buckhorn,2018,1,1,-0.073154516
Buckhorn,2018,1,2,0.23784147
Buckhorn,2018,1,3,1.512089429
Buckhorn,2018,1,4,4.828954991
Buckhorn,2018,1,5,6.927164796
Buckhorn,2018,1,6,4.723185113
Buckhorn,2018,1,7,4.964437981
Buckhorn,2018,1,8,5.70128531
Buckhorn,2018,1,9,5.192608088
Buckhorn,2018,1,10,3.946532016
Buckhorn,2018,1,11,7.833955165
Buckhorn,2018,1,12,8.247473656
Buckhorn,2018,1,13,9.73556344
Buckhorn,2018,1,14,7.909262585
Buckhorn,2018,1,15,8.037635375
Buckhorn,2018,1,16,7.356150573
Buckhorn,2018,1,17,7.530345306
Buckhorn,2018,1,18,4.619506369
Buckhorn,2018,1,19,4.223274149
Buckhorn,2018,1,20,4.364842115
Buckhorn,2018,1,21,5.006720087
Buckhorn,2018,1,22,4.104717156
Buckhorn,2018,1,23,4.971248083
Buckhorn,2018,1,24,5.621116829
Buckhorn,2018,1,25,2.663410612
Buckhorn,2018,1,26,2.818134129
Buckhorn,2018,1,27,5.767633562
Buckhorn,2018,1,28,9.072174744
Buckhorn,2018,1,29,7.915812026
Buckhorn,2018,1,30,3.718602407
Buckhorn,2018,1,31,3.492196545
Buckhorn,2018,2,1,5.013737954
Buckhorn,2018,2,2,8.53640848
Buckhorn,2018,2,3,9.053998956
Buckhorn,2018,2,4,9.678492034
Buckhorn,2018,2,5,7.097730312
Buckhorn,2018,2,6,6.549091131
Buckhorn,2018,2,7,8.81402574
Buckhorn,2018,2,8,7.599850441
Buckhorn,2018,2,9,4.166028806
Buckhorn,2018,2,10,1.850090723
Buckhorn,2018,2,11,1.743913491
Buckhorn,2018,2,12,0.877821396
Buckhorn,2018,2,13,1.6953869
Buckhorn,2018,2,14,2.128153508
Buckhorn,2018,2,15,3.492552532
Buckhorn,2018,2,16,5.04464521
Buckhorn,2018,2,17,5.355816978
Buckhorn,2018,2,18,-0.343783559
Buckhorn,2018,2,19,-1.97051465
Buckhorn,2018,2,20,-2.183250566
Buckhorn,2018,2,21,-3.009950641
Buckhorn,2018,2,22,-1.845860956
Buckhorn,2018,2,23,-3.662120337
Buckhorn,2018,2,24,2.511235017
Buckhorn,2018,2,25,1.417377638
Buckhorn,2018,2,26,0.473002467
Buckhorn,2018,2,27,1.733496922
Buckhorn,2018,2,28,3.02077283
Buckhorn,2018,3,1,3.154110316
Buckhorn,2018,3,2,2.086159688
Buckhorn,2018,3,3,2.648808796
Buckhorn,2018,3,4,2.622592046
Buckhorn,2018,3,5,3.418834815
Buckhorn,2018,3,6,3.505025712
Buckhorn,2018,3,7,4.265941798
Buckhorn,2018,3,8,5.79648791
Buckhorn,2018,3,9,4.395718409
Buckhorn,2018,3,10,4.715179642
Buckhorn,2018,3,11,10.03065102
Buckhorn,2018,3,12,11.52975681
Buckhorn,2018,3,13,8.015454141
Buckhorn,2018,3,14,5.536829871
Buckhorn,2018,3,15,3.86839784
Buckhorn,2018,3,16,5.398878314
Buckhorn,2018,3,17,4.42628742
Buckhorn,2018,3,18,5.198573673
Buckhorn,2018,3,19,5.81506893
Buckhorn,2018,3,20,5.782032518
Buckhorn,2018,3,21,6.083678887
Buckhorn,2018,3,22,4.99142482
Buckhorn,2018,3,23,2.216184329
Buckhorn,2018,3,24,2.033889102
Buckhorn,2018,3,25,3.812724976
Buckhorn,2018,3,26,4.519445328
Buckhorn,2018,3,27,7.093152878
Buckhorn,2018,3,28,6.6437346
Buckhorn,2018,3,29,7.308741299
Buckhorn,2018,3,30,7.419024848
Buckhorn,2018,3,31,8.302043833
Buckhorn,2018,4,1,4.367066114
Buckhorn,2018,4,2,3.635466269
Buckhorn,2018,4,3,4.17822833
Buckhorn,2018,4,4,6.039865168
Buckhorn,2018,4,5,8.383521498
Buckhorn,2018,4,6,12.63070643
Buckhorn,2018,4,7,9.191113944
Buckhorn,2018,4,8,7.438026131
Buckhorn,2018,4,9,9.669726779
Buckhorn,2018,4,10,10.44722626
Buckhorn,2018,4,11,6.554631757
Buckhorn,2018,4,12,5.293129808
Buckhorn,2018,4,13,6.937714217
Buckhorn,2018,4,14,8.439415751
Buckhorn,2018,4,15,5.829132467
Buckhorn,2018,4,16,5.35453348
Buckhorn,2018,4,17,5.739618303
Buckhorn,2018,4,18,7.331235847
Buckhorn,2018,4,19,9.67453343
Buckhorn,2018,4,20,8.840820102
Buckhorn,2018,4,21,8.846422878
Buckhorn,2018,4,22,8.893229641
Buckhorn,2018,4,23,11.90844642
Buckhorn,2018,4,24,15.90459591
Buckhorn,2018,4,25,16.18048967
Buckhorn,2018,4,26,16.51985825
Buckhorn,2018,4,27,9.898972609
Buckhorn,2018,4,28,9.397215631
Buckhorn,2018,4,29,8.847398378
Buckhorn,2018,4,30,8.906189639
Buckhorn,2018,5,1,9.863313947
Buckhorn,2018,5,2,12.47133195
Buckhorn,2018,5,3,13.86162733
Buckhorn,2018,5,4,12.35107698
Buckhorn,2018,5,5,13.68205325
Buckhorn,2018,5,6,15.48179922
Buckhorn,2018,5,7,14.42763333
Buckhorn,2018,5,8,15.21769681
Buckhorn,2018,5,9,13.44244598
Buckhorn,2018,5,10,10.212837
Buckhorn,2018,5,11,12.37026362
Buckhorn,2018,5,12,15.20550992
Buckhorn,2018,5,13,20.23495178
Buckhorn,2018,5,14,19.31459157
Buckhorn,2018,5,15,14.08156335
Buckhorn,2018,5,16,12.80039233
