site,site_num,plot,tag_num,column,row,year,region,family,BD_mm,DBH_mm,HT_cm,alive,dead_year,notes,fam_lat,fam_long,fam_elev_m
BUCKHORN2,2,31,3210,33,39,2010,CAKLA,7037,32,NA,117,y,NA,",",39.88,-122.61,1432.56
BUCKHORN2,2,31,3210,33,39,2011,CAKLA,7037,43,8.8,172,y,NA,",",39.88,-122.61,1432.56
BUCKHORN2,2,31,3210,33,39,2012,CAKLA,7037,68,20.1,219,y,NA,",",39.88,-122.61,1432.56
BUCKHORN2,2,31,3210,33,39,2013,CAKLA,7037,79.1,41.3,268,y,NA,"MLT,",39.88,-122.61,1432.56
BUCKHORN2,2,31,3210,33,39,2014,CAKLA,7037,NA,58.2,360,y,NA,"MLT,",39.88,-122.61,1432.56
BUCKHORN2,2,31,3210,33,39,2015,CAKLA,7037,NA,77,459,y,NA,",",39.88,-122.61,1432.56
BUCKHORN2,2,31,3210,33,39,2016,CAKLA,7037,NA,97,575,y,NA,",",39.88,-122.61,1432.56
BUCKHORN2,2,31,3210,33,39,2017,CAKLA,7037,NA,NA,NA,y,NA,",",39.88,-122.61,1432.56
BUCKHORN2,2,31,3210,33,39,2018,CAKLA,7037,NA,125,800,y,NA,"RMC2,",39.88,-122.61,1432.56
BUCKHORN2,2,41,7505,41,36,2009,CAKLA,7004,10.5,NA,44,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,41,7505,41,36,2010,CAKLA,7004,23.4,NA,80,y,NA," MLT         , CTL       ",40.21,-122.95,1476
BUCKHORN2,2,41,7505,41,36,2011,CAKLA,7004,35.2,6.2,144,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,41,7505,41,36,2012,CAKLA,7004,50.5,17.2,216,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,41,7505,41,36,2013,CAKLA,7004,68,36.2,304,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,41,7505,41,36,2014,CAKLA,7004,NA,51.6,393,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,41,7505,41,36,2015,CAKLA,7004,NA,71,497,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,41,7505,41,36,2016,CAKLA,7004,NA,95,576,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,41,7505,41,36,2017,CAKLA,7004,NA,NA,670,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,41,7505,41,36,2018,CAKLA,7004,NA,127,790,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,22,7517,19,28,2009,CAKLA,7004,15.4,NA,53,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,22,7517,19,28,2010,CAKLA,7004,32,NA,87,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,22,7517,19,28,2011,CAKLA,7004,43.7,4.9,135,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,22,7517,19,28,2012,CAKLA,7004,64.5,12.6,191,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,22,7517,19,28,2013,CAKLA,7004,73.4,38.9,283,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,22,7517,19,28,2014,CAKLA,7004,NA,44.2,361,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,22,7517,19,28,2015,CAKLA,7004,NA,62,438,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,22,7517,19,28,2016,CAKLA,7004,NA,83,546,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,22,7517,19,28,2017,CAKLA,7004,NA,NA,650,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,22,7517,19,28,2018,CAKLA,7004,NA,112,760,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,31,7520,34,41,2009,CAKLA,7004,12,NA,46,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,31,7520,34,41,2010,CAKLA,7004,29.5,NA,88,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,31,7520,34,41,2011,CAKLA,7004,44.8,6.2,144,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,31,7520,34,41,2012,CAKLA,7004,67,20.1,233,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,31,7520,34,41,2013,CAKLA,7004,91.7,43.3,310,y,NA,"MLT,",40.21,-122.95,1476
BUCKHORN2,2,31,7520,34,41,2014,CAKLA,7004,NA,66.4,410,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,31,7520,34,41,2015,CAKLA,7004,NA,88,518,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,31,7520,34,41,2016,CAKLA,7004,NA,118,645,y,NA,"CN2,",40.21,-122.95,1476
BUCKHORN2,2,31,7520,34,41,2017,CAKLA,7004,NA,NA,NA,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,31,7520,34,41,2018,CAKLA,7004,NA,161,870,y,NA,"RMC2 CN1,",40.21,-122.95,1476
BUCKHORN2,2,1,7522,6,5,2009,CAKLA,7004,11.4,NA,38,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,1,7522,6,5,2010,CAKLA,7004,24,NA,73,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,1,7522,6,5,2011,CAKLA,7004,41.8,NA,120,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,1,7522,6,5,2012,CAKLA,7004,56.9,10.4,175,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,1,7522,6,5,2013,CAKLA,7004,67.2,25.8,252,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,1,7522,6,5,2014,CAKLA,7004,NA,39.3,327,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,1,7522,6,5,2015,CAKLA,7004,NA,56,425,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,1,7522,6,5,2016,CAKLA,7004,NA,75,507,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,1,7522,6,5,2017,CAKLA,7004,NA,NA,600,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,1,7522,6,5,2018,CAKLA,7004,NA,105,690,y,NA,",",40.21,-122.95,1476
BUCKHORN2,2,1,7555,6,3,2009,CAKLA,7005,12.8,NA,36,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,1,7555,6,3,2010,CAKLA,7005,27.2,NA,64,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,1,7555,6,3,2011,CAKLA,7005,38.5,NA,97,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,1,7555,6,3,2012,CAKLA,7005,51.6,6.5,143,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,1,7555,6,3,2013,CAKLA,7005,68.3,20.8,203,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,1,7555,6,3,2014,CAKLA,7005,NA,37.5,261,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,1,7555,6,3,2015,CAKLA,7005,NA,57,351,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,1,7555,6,3,2016,CAKLA,7005,NA,77,424,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,1,7555,6,3,2017,CAKLA,7005,NA,NA,NA,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,1,7555,6,3,2018,CAKLA,7005,NA,110,570,y,NA,"RMC2,",40.21,-122.96,1829
BUCKHORN2,2,41,7556,39,35,2009,CAKLA,7005,10.5,NA,49,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,41,7556,39,35,2010,CAKLA,7005,20.9,NA,85,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,41,7556,39,35,2011,CAKLA,7005,33.6,4.6,137,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,41,7556,39,35,2012,CAKLA,7005,52,11.8,220,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,41,7556,39,35,2013,CAKLA,7005,68.4,35.3,313,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,41,7556,39,35,2014,CAKLA,7005,NA,64.2,403,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,41,7556,39,35,2015,CAKLA,7005,NA,83,509,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,41,7556,39,35,2016,CAKLA,7005,NA,87,611,y,NA,",DBH UP 10CM ",40.21,-122.96,1829
BUCKHORN2,2,41,7556,39,35,2017,CAKLA,7005,NA,NA,NA,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,41,7556,39,35,2018,CAKLA,7005,NA,117,810,y,NA,"MLT,",40.21,-122.96,1829
BUCKHORN2,2,31,7566,31,40,2009,CAKLA,7005,13.1,NA,44,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,31,7566,31,40,2010,CAKLA,7005,35,NA,108,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,31,7566,31,40,2011,CAKLA,7005,49,9.2,171,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,31,7566,31,40,2012,CAKLA,7005,71,24.7,250,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,31,7566,31,40,2013,CAKLA,7005,97.5,45.8,339,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,31,7566,31,40,2014,CAKLA,7005,NA,58.3,414,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,31,7566,31,40,2015,CAKLA,7005,NA,79,527,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,31,7566,31,40,2016,CAKLA,7005,NA,99,623,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,31,7566,31,40,2017,CAKLA,7005,NA,NA,NA,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,31,7566,31,40,2018,CAKLA,7005,NA,133,890,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,22,7573,22,29,2009,CAKLA,7005,12.7,NA,45,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,22,7573,22,29,2010,CAKLA,7005,27.3,NA,96,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,22,7573,22,29,2011,CAKLA,7005,41.5,5.7,151,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,22,7573,22,29,2012,CAKLA,7005,64.5,19.6,227,y,NA,"~SLB,SLB HEIGHT = 259; BOTTOM = 227",40.21,-122.96,1829
BUCKHORN2,2,22,7573,22,29,2013,CAKLA,7005,85.4,40.7,349,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,22,7573,22,29,2014,CAKLA,7005,NA,56.7,445,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,22,7573,22,29,2015,CAKLA,7005,NA,75,520,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,22,7573,22,29,2016,CAKLA,7005,NA,95,632,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,22,7573,22,29,2017,CAKLA,7005,NA,NA,NA,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,22,7573,22,29,2018,CAKLA,7005,NA,128,840,y,NA,"RMC2,",40.21,-122.96,1829
BUCKHORN2,2,22,7579,23,28,2009,CAKLA,7005,14.8,NA,43,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,22,7579,23,28,2010,CAKLA,7005,39.2,NA,103,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,22,7579,23,28,2011,CAKLA,7005,58.2,5.3,146,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,22,7579,23,28,2012,CAKLA,7005,75,20.6,212,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,22,7579,23,28,2013,CAKLA,7005,90,43.3,309,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,22,7579,23,28,2014,CAKLA,7005,NA,60.3,370,y,NA,"MLT,",40.21,-122.96,1829
BUCKHORN2,2,22,7579,23,28,2015,CAKLA,7005,NA,80,493,y,NA,"MLT,",40.21,-122.96,1829
BUCKHORN2,2,22,7579,23,28,2016,CAKLA,7005,NA,105,555,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,22,7579,23,28,2017,CAKLA,7005,NA,NA,NA,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,22,7579,23,28,2018,CAKLA,7005,NA,141,770,y,NA,"MLT,",40.21,-122.96,1829
BUCKHORN2,2,41,7580,41,37,2009,CAKLA,7005,12.3,NA,42,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,41,7580,41,37,2010,CAKLA,7005,24.4,NA,69,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,41,7580,41,37,2011,CAKLA,7005,33.8,NA,132,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,41,7580,41,37,2012,CAKLA,7005,51,12.4,204,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,41,7580,41,37,2013,CAKLA,7005,65.5,28.6,285,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,41,7580,41,37,2014,CAKLA,7005,NA,43.2,383,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,41,7580,41,37,2015,CAKLA,7005,NA,59,480,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,41,7580,41,37,2016,CAKLA,7005,NA,80,590,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,41,7580,41,37,2017,CAKLA,7005,NA,NA,NA,y,NA,",",40.21,-122.96,1829
BUCKHORN2,2,41,7580,41,37,2018,CAKLA,7005,NA,113,810,y,NA,"RMC2,",40.21,-122.96,1829
BUCKHORN2,2,22,7588,22,28,2009,CAKLA,7007,11,NA,31,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,22,7588,22,28,2010,CAKLA,7007,23.1,NA,64,y,NA," MLT         ,",41.26,-122.39,1476
BUCKHORN2,2,22,7588,22,28,2011,CAKLA,7007,38.7,NA,112,y,NA," MLT         ,",41.26,-122.39,1476
BUCKHORN2,2,22,7588,22,28,2012,CAKLA,7007,59,11.4,195,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,22,7588,22,28,2013,CAKLA,7007,71.8,32.6,310,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,22,7588,22,28,2014,CAKLA,7007,NA,51.9,411,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,22,7588,22,28,2015,CAKLA,7007,NA,69,515,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,22,7588,22,28,2016,CAKLA,7007,NA,97,631,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,22,7588,22,28,2017,CAKLA,7007,NA,NA,760,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,22,7588,22,28,2018,CAKLA,7007,NA,135,860,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,1,7593,5,4,2009,CAKLA,7007,9.6,NA,40,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,1,7593,5,4,2010,CAKLA,7007,19,NA,51,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,1,7593,5,4,2011,CAKLA,7007,29.8,NA,85,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,1,7593,5,4,2012,CAKLA,7007,42.5,5,136,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,1,7593,5,4,2013,CAKLA,7007,51.3,18.7,195,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,1,7593,5,4,2014,CAKLA,7007,NA,31.2,256,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,1,7593,5,4,2015,CAKLA,7007,NA,43,332,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,1,7593,5,4,2016,CAKLA,7007,NA,60,429,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,1,7593,5,4,2017,CAKLA,7007,NA,NA,NA,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,1,7593,5,4,2018,CAKLA,7007,NA,80,580,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,41,7596,39,34,2009,CAKLA,7007,11.6,NA,47,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,41,7596,39,34,2010,CAKLA,7007,18.6,NA,68,y,NA," CHL         ,",41.26,-122.39,1476
BUCKHORN2,2,41,7596,39,34,2011,CAKLA,7007,29.4,NA,103,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,41,7596,39,34,2012,CAKLA,7007,47.6,7.1,152,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,41,7596,39,34,2013,CAKLA,7007,53.3,20.9,214,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,41,7596,39,34,2014,CAKLA,7007,NA,29.5,278,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,41,7596,39,34,2015,CAKLA,7007,NA,40,337,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,41,7596,39,34,2016,CAKLA,7007,NA,59,437,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,41,7596,39,34,2017,CAKLA,7007,NA,NA,NA,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,41,7596,39,34,2018,CAKLA,7007,NA,80,620,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,31,7609,34,40,2009,CAKLA,7007,12.1,NA,53,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,31,7609,34,40,2010,CAKLA,7007,27.9,NA,114,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,31,7609,34,40,2011,CAKLA,7007,44.2,10.5,175,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,31,7609,34,40,2012,CAKLA,7007,61.5,21.1,245,y,NA,",MEAS. RECHKED 4/8/2013",41.26,-122.39,1476
BUCKHORN2,2,31,7609,34,40,2013,CAKLA,7007,73.3,41.6,351,y,NA,"CHL,",41.26,-122.39,1476
BUCKHORN2,2,31,7609,34,40,2014,CAKLA,7007,NA,49.9,413,y,NA,"MLT,",41.26,-122.39,1476
BUCKHORN2,2,31,7609,34,40,2015,CAKLA,7007,NA,65,500,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,31,7609,34,40,2016,CAKLA,7007,NA,82,562,y,NA,"MLT,",41.26,-122.39,1476
BUCKHORN2,2,31,7609,34,40,2017,CAKLA,7007,NA,NA,NA,y,NA,",",41.26,-122.39,1476
BUCKHORN2,2,31,7609,34,40,2018,CAKLA,7007,NA,105,780,y,NA,"MLT,",41.26,-122.39,1476
BUCKHORN2,2,1,7624,2,3,2009,CAKLA,7008,10.5,NA,38,y,NA,"TGS,",41.25,-122.39,1541
BUCKHORN2,2,1,7624,2,3,2010,CAKLA,7008,17.1,NA,58,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,1,7624,2,3,2011,CAKLA,7008,25.4,NA,102,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,1,7624,2,3,2012,CAKLA,7008,39.5,7.4,158,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,1,7624,2,3,2013,CAKLA,7008,50,23,255,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,1,7624,2,3,2014,CAKLA,7008,NA,34,303,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,1,7624,2,3,2015,CAKLA,7008,NA,51,390,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,1,7624,2,3,2016,CAKLA,7008,NA,70,494,y,NA,"RMC2,",41.25,-122.39,1541
BUCKHORN2,2,1,7624,2,3,2017,CAKLA,7008,NA,NA,NA,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,1,7624,2,3,2018,CAKLA,7008,NA,98,690,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,22,7629,20,29,2009,CAKLA,7008,14.1,NA,40,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,22,7629,20,29,2010,CAKLA,7008,24.4,NA,74,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,22,7629,20,29,2011,CAKLA,7008,39,5,146,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,22,7629,20,29,2012,CAKLA,7008,60,14.6,224,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,22,7629,20,29,2013,CAKLA,7008,77,38.3,320,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,22,7629,20,29,2014,CAKLA,7008,NA,59.9,412,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,22,7629,20,29,2015,CAKLA,7008,NA,82,499,y,NA,"MLT,",41.25,-122.39,1541
BUCKHORN2,2,22,7629,20,29,2016,CAKLA,7008,NA,106,602,y,NA,"MLT   ,DBH UP 5CM  ",41.25,-122.39,1541
BUCKHORN2,2,22,7629,20,29,2017,CAKLA,7008,NA,NA,NA,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,22,7629,20,29,2018,CAKLA,7008,NA,147,800,y,NA,"MLT,RMC2",41.25,-122.39,1541
BUCKHORN2,2,41,7650,39,37,2009,CAKLA,7008,12.8,NA,35,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,41,7650,39,37,2010,CAKLA,7008,24.4,NA,75,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,41,7650,39,37,2011,CAKLA,7008,36.1,5.8,139,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,41,7650,39,37,2012,CAKLA,7008,53,18.2,214,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,41,7650,39,37,2013,CAKLA,7008,57.2,37.3,296,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,41,7650,39,37,2014,CAKLA,7008,NA,54.8,354,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,41,7650,39,37,2015,CAKLA,7008,NA,70,450,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,41,7650,39,37,2016,CAKLA,7008,NA,90,530,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,41,7650,39,37,2017,CAKLA,7008,NA,NA,NA,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,41,7650,39,37,2018,CAKLA,7008,NA,119,690,y,NA,"MLT,",41.25,-122.39,1541
BUCKHORN2,2,31,7653,32,40,2009,CAKLA,7008,11.6,NA,32,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,31,7653,32,40,2010,CAKLA,7008,26.4,NA,64,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,31,7653,32,40,2011,CAKLA,7008,36.5,NA,121,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,31,7653,32,40,2012,CAKLA,7008,53.3,14.8,221,y,NA,"~CTL,",41.25,-122.39,1541
BUCKHORN2,2,31,7653,32,40,2013,CAKLA,7008,71.6,38.6,295,y,NA,"MLT,",41.25,-122.39,1541
BUCKHORN2,2,31,7653,32,40,2014,CAKLA,7008,NA,47.2,346,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,31,7653,32,40,2015,CAKLA,7008,NA,63,448,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,31,7653,32,40,2016,CAKLA,7008,NA,84,591,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,31,7653,32,40,2017,CAKLA,7008,NA,NA,NA,y,NA,",",41.25,-122.39,1541
BUCKHORN2,2,31,7653,32,40,2018,CAKLA,7008,NA,113,810,y,NA,"MLT RMC2,",41.25,-122.39,1541
BUCKHORN2,2,31,7671,31,41,2009,CAKLA,7009,16.7,NA,68,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,31,7671,31,41,2010,CAKLA,7009,34.3,NA,128,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,31,7671,31,41,2011,CAKLA,7009,47.8,12.6,207,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,31,7671,31,41,2012,CAKLA,7009,76.5,30.3,297,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,31,7671,31,41,2013,CAKLA,7009,102,60.3,400,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,31,7671,31,41,2014,CAKLA,7009,142,79.1,511,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,31,7671,31,41,2015,CAKLA,7009,169,112,609,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,31,7671,31,41,2016,CAKLA,7009,NA,132,753,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,31,7671,31,41,2017,CAKLA,7009,NA,NA,850,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,31,7671,31,41,2018,CAKLA,7009,NA,181,990,y,NA,"RMC2,",39.3,-122.91,1064
BUCKHORN2,2,1,7681,2,5,2009,CAKLA,7009,9,NA,35,y,NA,"MLT,",39.3,-122.91,1064
BUCKHORN2,2,1,7681,2,5,2010,CAKLA,7009,19,NA,62,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,1,7681,2,5,2011,CAKLA,7009,30.4,NA,93,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,1,7681,2,5,2012,CAKLA,7009,43.8,4.7,139,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,1,7681,2,5,2013,CAKLA,7009,54.9,17,207,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,1,7681,2,5,2014,CAKLA,7009,NA,32,266,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,1,7681,2,5,2015,CAKLA,7009,NA,46,340,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,1,7681,2,5,2016,CAKLA,7009,NA,66,422,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,1,7681,2,5,2017,CAKLA,7009,NA,NA,530,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,1,7681,2,5,2018,CAKLA,7009,NA,97,610,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,22,7687,20,26,2009,CAKLA,7009,15,NA,41,y,NA,"TBD,",39.3,-122.91,1064
BUCKHORN2,2,22,7687,20,26,2010,CAKLA,7009,35.8,NA,94,y,NA," MLT         , CTL       ",39.3,-122.91,1064
BUCKHORN2,2,22,7687,20,26,2011,CAKLA,7009,53.8,3.5,139,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,22,7687,20,26,2012,CAKLA,7009,78,13.6,183,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,22,7687,20,26,2013,CAKLA,7009,99.7,38.3,251,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,22,7687,20,26,2014,CAKLA,7009,NA,48.2,326,y,NA,"MLT,",39.3,-122.91,1064
BUCKHORN2,2,22,7687,20,26,2015,CAKLA,7009,NA,70,460,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,22,7687,20,26,2016,CAKLA,7009,NA,98,545,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,22,7687,20,26,2017,CAKLA,7009,NA,NA,680,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,22,7687,20,26,2018,CAKLA,7009,NA,146,780,y,NA,"MLT,",39.3,-122.91,1064
BUCKHORN2,2,41,7689,39,36,2009,CAKLA,7009,12.1,NA,51,y,NA,"CTL,TD1",39.3,-122.91,1064
BUCKHORN2,2,41,7689,39,36,2010,CAKLA,7009,23,NA,60,y,NA," MLT         , CTL       ",39.3,-122.91,1064
BUCKHORN2,2,41,7689,39,36,2011,CAKLA,7009,35.4,NA,120,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,41,7689,39,36,2012,CAKLA,7009,54,12.4,187,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,41,7689,39,36,2013,CAKLA,7009,75.5,29.9,289,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,41,7689,39,36,2014,CAKLA,7009,NA,45.3,381,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,41,7689,39,36,2015,CAKLA,7009,NA,68,485,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,41,7689,39,36,2016,CAKLA,7009,NA,91,600,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,41,7689,39,36,2017,CAKLA,7009,NA,NA,670,y,NA,",",39.3,-122.91,1064
BUCKHORN2,2,41,7689,39,36,2018,CAKLA,7009,NA,128,800,y,NA,"RMC2,",39.3,-122.91,1064
BUCKHORN2,2,41,7702,38,37,2009,CAKLA,7010,13,NA,56,y,NA,",",39.3,-122.92,1000
